,Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
992,12/3/2019,152208,0.0,77.0,1,47,Basic,0.0,2,1.0,1935.38
993,12/3/2019,152209,0.0,44.0,0,27,Basic,0.0,0,1.0,
994,12/3/2019,152210,0.0,68.0,1,1,Platinum,0.0,2,1.0,1711.74
995,12/4/2019,152212,0.0,37.0,1,37,Gold,2.0,0,0.0,473.25
996,12/4/2019,152213,0.0,56.0,1,8,Basic,1.0,2,0.0,2726.95
997,12/4/2019,152214,1.0,71.0,0,47,Missing,2.0,0,1.0,761.23
998,12/4/2019,152215,1.0,70.0,0,23,Basic,1.0,1,0.0,1911.54
999,12/4/2019,152216,0.0,36.0,0,16,Silver,0.0,1,0.0,102.99
1000,12/4/2019,152217,0.0,50.0,0,27,Basic,1.0,0,0.0,423.98
1001,12/5/2019,152218,1.0,69.0,1,32,Basic,2.0,0,1.0,561.16
1002,12/6/2019,152219,1.0,19.0,0,2,Platinum,0.0,2,1.0,613.35
1003,12/6/2019,152220,0.0,49.0,1,43,Basic,2.0,0,0.0,
1004,12/6/2019,152221,1.0,36.0,0,44,Basic,0.0,0,1.0,2785.61
1005,12/6/2019,152222,1.0,27.0,1,42,Platinum,2.0,1,1.0,
1006,12/7/2019,152223,1.0,43.0,1,25,Platinum,1.0,2,1.0,2071.6
1007,12/7/2019,152224,1.0,42.0,0,12,Platinum,0.0,0,1.0,1331.74
1008,12/7/2019,152225,1.0,34.0,0,26,Silver,0.0,0,0.0,642.73
1009,12/8/2019,152226,1.0,15.0,0,17,Platinum,1.0,2,,703.59
1010,12/8/2019,152227,1.0,20.0,1,6,Basic,2.0,0,1.0,809.72
1011,12/8/2019,152228,0.0,19.0,0,12,Basic,0.0,2,,2965.57
1012,12/8/2019,152229,1.0,49.0,1,24,Missing,0.0,0,0.0,2420.67
1013,12/8/2019,152230,0.0,29.0,0,29,Basic,2.0,0,0.0,425.62
1014,12/8/2019,152231,0.0,25.0,0,7,Basic,0.0,2,0.0,1348.65
1015,12/9/2019,152232,0.0,72.0,0,38,Missing,0.0,0,1.0,1654.25
1016,12/9/2019,152233,0.0,44.0,1,10,Platinum,2.0,2,0.0,962.62
1017,12/10/2019,152234,1.0,59.0,1,7,Missing,1.0,0,1.0,202.84
1018,12/10/2019,152235,0.0,51.0,1,17,Gold,1.0,0,1.0,1691.26
1019,12/10/2019,152236,0.0,57.0,0,21,Silver,2.0,0,0.0,505.36
1020,12/10/2019,152237,1.0,18.0,0,19,Silver,2.0,0,1.0,2863.91
1021,12/11/2019,152238,1.0,30.0,0,12,Basic,0.0,0,0.0,603.34
1022,12/11/2019,152239,1.0,18.0,0,42,Basic,0.0,0,1.0,2443.68
1023,12/11/2019,152240,1.0,26.0,0,34,Silver,0.0,1,,2614.47
1024,12/12/2019,152241,0.0,38.0,0,11,Basic,1.0,1,1.0,1985.91
1025,12/12/2019,152242,0.0,34.0,1,31,Gold,1.0,0,0.0,1936.86
1026,12/12/2019,152243,0.0,36.0,1,43,Basic,3.0,1,1.0,743.54
1027,12/12/2019,152244,0.0,70.0,1,27,Basic,2.0,0,1.0,1474.73
1028,12/12/2019,152245,0.0,,1,2,Basic,1.0,0,1.0,282.07
1029,12/13/2019,152246,0.0,35.0,1,13,Platinum,0.0,1,0.0,459.96
1030,12/13/2019,152247,1.0,46.0,0,28,Silver,2.0,1,1.0,258.66
1031,12/14/2019,152248,0.0,74.0,1,23,Platinum,1.0,2,1.0,1492.25
1032,12/14/2019,152249,1.0,70.0,1,28,Missing,1.0,1,1.0,134.8
1033,12/14/2019,152250,1.0,21.0,1,16,Basic,1.0,0,0.0,1250.44
1034,12/14/2019,152251,0.0,39.0,1,8,Basic,2.0,1,1.0,1305.52
1035,12/15/2019,152252,1.0,33.0,1,47,Basic,1.0,1,0.0,1922.8
1036,12/15/2019,152253,0.0,47.0,0,17,Basic,,1,0.0,2757.41
1037,12/15/2019,152254,1.0,49.0,0,4,Basic,1.0,0,1.0,337.17
1038,12/16/2019,152255,0.0,34.0,1,39,Platinum,1.0,2,1.0,635.17
1039,12/16/2019,152256,1.0,64.0,1,40,Basic,2.0,0,0.0,1282.24
1040,12/17/2019,152257,0.0,36.0,1,26,Platinum,2.0,2,0.0,947.09
1041,12/17/2019,152258,1.0,51.0,1,3,Platinum,3.0,0,1.0,482.68
1042,12/18/2019,152259,0.0,21.0,0,28,Silver,3.0,0,,
1043,12/18/2019,152260,0.0,51.0,1,27,Silver,2.0,0,0.0,2733.8
1044,12/18/2019,152261,0.0,58.0,0,12,Silver,1.0,2,1.0,1679.62
1045,12/19/2019,152262,0.0,22.0,0,40,Basic,2.0,1,1.0,1793.22
1046,12/20/2019,152263,1.0,60.0,0,44,Silver,0.0,0,1.0,26.55
1047,12/21/2019,152264,1.0,20.0,1,17,Platinum,3.0,0,0.0,1158.67
1048,12/21/2019,152265,1.0,55.0,0,39,Basic,0.0,0,1.0,1274.62
1049,12/21/2019,152266,0.0,69.0,0,34,Basic,0.0,0,0.0,2437.74
1050,12/21/2019,152267,1.0,64.0,0,19,Platinum,0.0,1,0.0,2981.36
1051,12/22/2019,152268,1.0,73.0,0,11,Basic,0.0,1,0.0,427.54
1052,12/22/2019,152269,1.0,46.0,0,33,Platinum,1.0,2,0.0,2830.43
1053,12/22/2019,152270,1.0,78.0,1,20,Missing,0.0,2,1.0,2662.19
1054,12/23/2019,152271,0.0,22.0,1,13,Platinum,1.0,1,1.0,30.22
1055,12/24/2019,152272,0.0,65.0,0,25,Platinum,1.0,0,0.0,2903.6
1056,12/24/2019,152273,1.0,37.0,0,14,Basic,0.0,0,0.0,717.22
1057,12/24/2019,152274,0.0,55.0,0,7,Basic,1.0,0,,1992.41
1058,12/25/2019,152275,0.0,68.0,1,1,Missing,0.0,2,0.0,664.72
1059,12/25/2019,152276,0.0,54.0,1,4,Platinum,1.0,0,1.0,
1060,12/25/2019,152278,1.0,28.0,0,2,Platinum,0.0,2,,1035.49
1061,12/26/2019,152279,1.0,49.0,0,6,Platinum,1.0,0,1.0,1469.28
1062,12/26/2019,152280,1.0,75.0,1,48,Missing,2.0,0,,1955.6
1063,12/26/2019,152281,1.0,53.0,1,14,Platinum,0.0,0,1.0,1898.51
1064,12/26/2019,152282,0.0,46.0,0,19,Basic,0.0,1,1.0,2508.04
1065,12/27/2019,152283,0.0,50.0,1,49,Basic,2.0,1,0.0,1823.93
1066,12/27/2019,152284,0.0,62.0,0,25,Basic,1.0,2,1.0,1435.92
1067,12/27/2019,152285,0.0,59.0,0,0,Platinum,1.0,1,1.0,2747.99
1068,12/27/2019,152286,1.0,55.0,0,17,Basic,1.0,1,0.0,577.32
1069,12/27/2019,152287,0.0,25.0,0,22,Basic,2.0,0,,
1070,12/29/2019,152288,0.0,56.0,1,29,Silver,3.0,0,0.0,2780.61
1071,12/29/2019,152289,0.0,56.0,1,17,Basic,1.0,1,1.0,1980.54
1072,12/29/2019,152290,0.0,78.0,0,8,Silver,0.0,1,0.0,2446.79
1073,12/30/2019,152291,1.0,48.0,0,26,Basic,0.0,2,0.0,34.88
1074,12/31/2019,152292,1.0,66.0,0,47,Basic,0.0,2,1.0,294.43
1075,12/31/2019,152293,0.0,24.0,0,38,Basic,0.0,1,1.0,2979.76
1076,1/1/2020,152294,1.0,34.0,0,46,Silver,0.0,0,1.0,794.29
1077,1/1/2020,152296,0.0,51.0,0,38,Basic,0.0,1,1.0,1941.55
1078,1/1/2020,152297,0.0,73.0,0,0,Silver,2.0,2,0.0,851.25
1079,1/1/2020,152298,0.0,75.0,0,33,Basic,2.0,0,1.0,2820.05
1080,1/1/2020,152299,0.0,63.0,1,16,Missing,0.0,0,0.0,2569.93
1081,1/2/2020,152300,0.0,39.0,0,45,Missing,2.0,0,0.0,
1082,1/2/2020,152301,0.0,57.0,1,35,Platinum,1.0,2,0.0,
1083,1/3/2020,152302,1.0,46.0,0,18,Basic,1.0,0,0.0,790.74
1084,1/3/2020,152303,0.0,21.0,0,40,Platinum,2.0,1,0.0,2884.04
1085,1/3/2020,152304,0.0,35.0,1,44,Basic,0.0,1,1.0,2707.55
1086,1/3/2020,152305,1.0,53.0,1,4,Platinum,0.0,0,1.0,1108.32
1087,1/4/2020,152306,1.0,27.0,0,35,Platinum,1.0,1,0.0,175.7
1088,1/4/2020,152307,1.0,76.0,0,46,Basic,0.0,2,1.0,2556.55
1089,1/4/2020,152308,0.0,38.0,1,3,Basic,1.0,1,1.0,
1090,1/5/2020,152309,0.0,44.0,1,2,Basic,3.0,1,0.0,2476.4
1091,1/5/2020,152310,0.0,35.0,0,5,Gold,2.0,0,1.0,2513.16
1092,1/5/2020,152311,1.0,35.0,0,47,Silver,1.0,2,1.0,2987.96
1093,1/6/2020,152312,0.0,26.0,1,9,Basic,0.0,0,1.0,542.38
1094,1/6/2020,152313,0.0,75.0,0,9,Basic,0.0,2,1.0,441.12
1095,1/6/2020,152314,0.0,18.0,1,34,Missing,0.0,0,1.0,321.63
1096,1/6/2020,152315,1.0,78.0,1,47,Basic,1.0,2,0.0,2429.9
1097,1/6/2020,152316,1.0,20.0,1,45,Basic,2.0,0,1.0,2616.98
1098,1/6/2020,152317,0.0,62.0,0,18,Basic,1.0,0,0.0,
1099,1/6/2020,152318,0.0,22.0,0,11,Basic,1.0,2,1.0,2954.96
1100,1/7/2020,152319,0.0,41.0,0,30,Platinum,1.0,2,1.0,2612.81
1101,1/7/2020,152320,1.0,70.0,1,19,Basic,0.0,1,0.0,2961.06
1102,1/7/2020,152321,1.0,25.0,0,41,Basic,1.0,0,,33.63
1103,1/7/2020,152322,0.0,78.0,1,24,Basic,1.0,0,0.0,1407.33
1104,1/7/2020,152323,1.0,29.0,0,5,Basic,2.0,2,1.0,2693.76
1105,1/8/2020,152324,1.0,58.0,0,22,Platinum,0.0,2,1.0,1215.66
1106,1/8/2020,152325,1.0,65.0,1,31,Basic,0.0,0,1.0,1584.5
1107,1/8/2020,152326,0.0,35.0,1,18,Basic,1.0,0,1.0,978.26
1108,1/9/2020,152327,0.0,17.0,0,38,Platinum,2.0,2,0.0,1907.39
1109,1/9/2020,152328,1.0,27.0,1,26,Platinum,0.0,2,1.0,1020.47
1110,1/9/2020,152329,0.0,67.0,1,24,Basic,0.0,1,1.0,1988.96
1111,1/9/2020,152330,0.0,33.0,1,24,Platinum,0.0,1,1.0,
1112,1/9/2020,152331,1.0,47.0,0,9,Platinum,1.0,0,1.0,840.32
1113,1/9/2020,152332,1.0,63.0,0,1,Basic,1.0,0,,483.12
1114,1/9/2020,152333,0.0,44.0,1,34,Basic,1.0,0,,2969.4
1115,1/10/2020,152334,1.0,68.0,0,24,Gold,0.0,0,1.0,2409.45
1116,1/10/2020,152335,1.0,47.0,0,47,Gold,1.0,0,1.0,
1117,1/10/2020,152336,1.0,44.0,0,31,Basic,1.0,0,1.0,2511.17
1118,1/10/2020,152338,1.0,76.0,0,16,Silver,2.0,2,,198.34
1119,1/10/2020,152339,1.0,55.0,0,22,Platinum,1.0,0,0.0,1812.71
1120,1/11/2020,152340,1.0,71.0,1,4,Missing,3.0,0,1.0,458.09
1121,1/11/2020,152341,1.0,18.0,0,41,Basic,2.0,0,0.0,212.17
1122,1/11/2020,152342,0.0,67.0,1,9,Basic,2.0,0,1.0,1728.48
1123,1/12/2020,152343,1.0,66.0,0,5,Missing,0.0,0,0.0,2642.99
1124,1/12/2020,152344,1.0,48.0,0,23,Platinum,0.0,0,1.0,1068.04
1125,1/12/2020,152345,0.0,25.0,0,26,Basic,1.0,0,0.0,1735.07
1126,1/12/2020,152346,0.0,76.0,0,37,Basic,0.0,0,0.0,1501.44
1127,1/13/2020,152347,0.0,39.0,0,13,Platinum,1.0,0,1.0,1766.51
1128,1/13/2020,152348,1.0,56.0,1,21,Basic,1.0,1,1.0,345.89
1129,1/13/2020,152349,0.0,22.0,0,20,Basic,3.0,0,,135.09
1130,1/13/2020,152350,0.0,68.0,0,10,Platinum,0.0,0,0.0,1739.24
1131,1/13/2020,152351,1.0,60.0,1,27,Missing,1.0,0,1.0,1473.73
1132,1/13/2020,152352,0.0,73.0,0,41,Silver,1.0,0,1.0,1886.15
1133,1/14/2020,152353,1.0,75.0,0,46,Basic,0.0,1,0.0,1540.3
1134,1/14/2020,152354,0.0,43.0,0,42,Platinum,0.0,0,0.0,1239.5
1135,1/15/2020,152355,1.0,34.0,0,27,Basic,0.0,0,,1594.05
1136,1/16/2020,152356,0.0,62.0,0,25,Platinum,2.0,0,,1694.78
1137,1/16/2020,152357,1.0,78.0,0,4,Missing,0.0,2,1.0,150.76
1138,1/16/2020,152358,1.0,61.0,0,23,Platinum,2.0,1,,
1139,1/17/2020,152359,0.0,65.0,0,48,Basic,1.0,0,0.0,1178.68
1140,1/17/2020,152360,0.0,58.0,1,35,Silver,0.0,0,0.0,2962.48
1141,1/17/2020,152361,0.0,76.0,0,27,Basic,1.0,1,1.0,
1142,1/18/2020,152362,1.0,66.0,0,40,Basic,2.0,0,0.0,2489.81
1143,1/18/2020,152363,1.0,25.0,1,2,Silver,0.0,0,0.0,2942.85
1144,1/18/2020,152364,0.0,44.0,1,21,Basic,0.0,2,0.0,1968.96
1145,1/18/2020,152365,0.0,30.0,1,21,Basic,2.0,0,0.0,2985.7
1146,1/18/2020,152366,0.0,71.0,1,7,Basic,0.0,0,0.0,14.42
1147,1/19/2020,152367,0.0,21.0,1,17,Basic,3.0,0,1.0,2019.49
1148,1/19/2020,152368,1.0,62.0,0,14,Basic,2.0,0,1.0,784.89
1149,1/19/2020,152369,0.0,32.0,0,47,Basic,3.0,1,1.0,1248.69
1150,1/19/2020,152370,0.0,51.0,1,8,Basic,1.0,2,1.0,544.83
1151,1/19/2020,152371,0.0,21.0,0,29,Silver,0.0,0,1.0,2889.7
1152,1/19/2020,152372,0.0,56.0,0,7,Gold,0.0,1,1.0,709.16
1153,1/20/2020,152373,1.0,67.0,1,16,Gold,2.0,0,1.0,1495.9
1154,1/21/2020,152374,0.0,60.0,0,14,Basic,1.0,1,0.0,1676.4
1155,1/21/2020,152375,0.0,20.0,1,48,Missing,0.0,1,0.0,2034.02
1156,1/22/2020,152376,1.0,38.0,1,8,Basic,1.0,1,0.0,1021.21
1157,1/22/2020,152377,1.0,69.0,0,9,Platinum,1.0,0,1.0,2478.1
1158,1/23/2020,152378,1.0,47.0,0,31,Platinum,0.0,0,1.0,929.97
1159,1/23/2020,152379,1.0,28.0,0,13,Silver,2.0,0,0.0,1465.07
1160,1/23/2020,152380,0.0,20.0,0,2,Missing,1.0,0,1.0,2722.23
1161,1/23/2020,152381,1.0,67.0,1,43,Silver,0.0,0,1.0,2528.22
1162,1/23/2020,152382,1.0,28.0,0,44,Basic,0.0,0,0.0,1758.32
1163,1/24/2020,152383,1.0,16.0,1,17,Platinum,,2,0.0,1207.62
1164,1/25/2020,152384,1.0,19.0,0,48,Basic,1.0,1,1.0,496.36
1165,1/25/2020,152385,0.0,17.0,0,33,Basic,1.0,2,0.0,951.22
1166,1/25/2020,152386,0.0,77.0,1,39,Basic,0.0,0,1.0,287.21
1167,1/25/2020,152387,0.0,43.0,1,10,Platinum,3.0,0,0.0,
1168,1/25/2020,152388,0.0,48.0,1,26,Missing,0.0,0,0.0,2056.77
1169,1/25/2020,152389,0.0,45.0,0,12,Silver,1.0,0,1.0,25.18
1170,1/25/2020,152390,0.0,71.0,1,4,Basic,1.0,1,1.0,2090.91
1171,1/27/2020,152391,1.0,57.0,0,4,Missing,0.0,2,1.0,1146.3
1172,1/27/2020,152392,1.0,27.0,1,22,Basic,0.0,0,1.0,1297.99
1173,1/28/2020,152393,0.0,39.0,1,35,Basic,1.0,1,1.0,553.6
1174,1/28/2020,152394,0.0,20.0,0,43,Gold,0.0,0,0.0,2733.41
1175,1/28/2020,152395,1.0,70.0,1,47,Basic,1.0,1,0.0,300.28
1176,1/28/2020,152396,0.0,30.0,0,18,Gold,1.0,1,0.0,631.84
1177,1/29/2020,152397,1.0,60.0,1,24,Basic,2.0,2,1.0,1551.07
1178,1/29/2020,152398,0.0,54.0,0,49,Basic,0.0,2,1.0,2674.77
1179,1/29/2020,152399,1.0,17.0,0,22,Silver,1.0,0,0.0,
1180,1/30/2020,152400,0.0,76.0,0,1,Basic,0.0,0,0.0,1207.82
1181,1/30/2020,152401,0.0,49.0,0,37,Platinum,3.0,1,0.0,601.43
1182,1/30/2020,152402,1.0,66.0,1,10,Basic,0.0,0,0.0,1330.79
1183,1/30/2020,152403,0.0,49.0,0,40,Gold,0.0,0,1.0,999.93
1184,1/30/2020,152404,0.0,37.0,1,5,Missing,1.0,0,1.0,118.48
1185,1/30/2020,152405,1.0,74.0,0,17,Basic,1.0,2,1.0,933.78
1186,1/31/2020,152406,1.0,77.0,0,9,Missing,1.0,1,0.0,1270.63
1187,1/31/2020,152407,1.0,39.0,0,17,Missing,0.0,0,0.0,1396.59
1188,1/31/2020,152408,0.0,42.0,0,25,Gold,0.0,0,1.0,915.11
1189,1/31/2020,152409,0.0,41.0,1,34,Basic,1.0,1,0.0,1098.07
1190,1/31/2020,152410,0.0,59.0,0,45,Basic,2.0,2,1.0,
1191,2/1/2020,152411,1.0,41.0,1,20,Basic,0.0,2,1.0,1958.74
1192,2/1/2020,152412,0.0,15.0,0,12,Silver,1.0,1,1.0,1228.67
1193,2/1/2020,152413,0.0,63.0,1,30,Silver,0.0,2,,911.81
1194,2/1/2020,152414,0.0,16.0,0,43,Platinum,2.0,2,0.0,2457.09
1195,2/2/2020,152415,0.0,61.0,0,44,Basic,1.0,2,1.0,
1196,2/2/2020,152416,1.0,68.0,1,20,Basic,2.0,2,1.0,2969.59
1197,2/3/2020,152417,0.0,25.0,0,9,Silver,0.0,0,1.0,2626.08
1198,2/3/2020,152418,0.0,57.0,1,39,Missing,1.0,1,1.0,1438.69
1199,2/5/2020,152419,0.0,67.0,0,28,Silver,1.0,1,1.0,1659.67
1200,2/5/2020,152420,1.0,75.0,0,46,Platinum,1.0,0,1.0,1747.54
1201,2/5/2020,152421,1.0,25.0,0,29,Silver,1.0,0,1.0,
1202,2/6/2020,152422,0.0,44.0,1,21,Basic,0.0,0,0.0,
1203,2/6/2020,152423,1.0,51.0,0,34,Gold,1.0,2,0.0,295.67
1204,2/6/2020,152424,0.0,39.0,0,34,Missing,2.0,1,0.0,1659.23
1205,2/8/2020,152425,1.0,30.0,0,8,Basic,1.0,2,1.0,1056.1
1206,2/8/2020,152426,0.0,70.0,0,38,Silver,1.0,2,0.0,988.82
1207,2/9/2020,152427,1.0,70.0,0,8,Basic,2.0,0,1.0,153.01
1208,2/9/2020,152428,0.0,21.0,1,9,Platinum,1.0,0,0.0,438.2
1209,2/10/2020,152430,1.0,44.0,1,21,Silver,2.0,0,0.0,1590.63
1210,2/11/2020,152431,1.0,66.0,0,11,Basic,0.0,1,,1960.94
1211,2/11/2020,152432,1.0,50.0,0,15,Basic,1.0,2,1.0,
1212,2/11/2020,152433,0.0,51.0,0,25,Basic,0.0,2,0.0,2582.89
1213,2/12/2020,152434,0.0,54.0,0,1,Basic,3.0,1,1.0,1118.41
1214,2/12/2020,152435,1.0,43.0,0,3,Silver,1.0,1,1.0,
1215,2/13/2020,152436,1.0,50.0,1,29,Silver,2.0,0,0.0,454.37
1216,2/14/2020,152437,0.0,44.0,1,8,Basic,1.0,0,0.0,1778.33
1217,2/14/2020,152438,1.0,42.0,0,26,Basic,1.0,2,1.0,1613.31
1218,2/15/2020,152439,1.0,41.0,0,47,Platinum,1.0,2,1.0,2501.89
1219,2/15/2020,152441,0.0,78.0,0,33,Basic,0.0,1,0.0,99.55
1220,2/16/2020,152442,0.0,16.0,0,27,Platinum,1.0,1,1.0,2988.13
1221,2/16/2020,152443,0.0,49.0,1,24,Basic,3.0,1,1.0,1600.78
1222,2/16/2020,152444,0.0,62.0,0,11,Silver,2.0,2,0.0,2481.34
1223,2/16/2020,152445,1.0,65.0,1,22,Basic,1.0,0,1.0,567.18
1224,2/16/2020,152446,1.0,51.0,0,44,Platinum,1.0,0,1.0,
1225,2/16/2020,152447,0.0,47.0,1,13,Basic,0.0,1,1.0,567.78
1226,2/16/2020,152448,1.0,22.0,0,2,Basic,0.0,2,1.0,1021.49
1227,2/17/2020,152449,0.0,58.0,1,18,Basic,1.0,2,1.0,1771.53
1228,2/18/2020,152450,0.0,21.0,1,38,Silver,1.0,2,,1885.48
1229,2/18/2020,152451,0.0,72.0,1,30,Missing,1.0,2,0.0,2402.44
1230,2/18/2020,152452,1.0,22.0,1,5,Platinum,0.0,0,1.0,2789.94
1231,2/18/2020,152453,1.0,21.0,0,7,Basic,1.0,1,0.0,1167.4
1232,2/18/2020,152454,1.0,62.0,1,32,Basic,3.0,1,1.0,1757.1
1233,2/19/2020,152455,0.0,77.0,0,46,Silver,1.0,0,1.0,881.16
1234,2/19/2020,152456,0.0,62.0,0,20,Basic,0.0,0,1.0,2640.97
1235,2/19/2020,152457,1.0,48.0,0,35,Gold,0.0,1,1.0,1522.01
1236,2/19/2020,152458,0.0,22.0,0,18,Basic,3.0,0,1.0,1405.08
1237,2/20/2020,152459,1.0,78.0,1,45,Gold,0.0,1,0.0,1764.55
1238,2/20/2020,152460,1.0,75.0,0,26,Basic,1.0,2,1.0,820.94
1239,2/20/2020,152461,1.0,70.0,0,38,Platinum,0.0,2,1.0,2772.92
1240,2/20/2020,152462,1.0,77.0,0,16,Silver,0.0,2,1.0,583.11
1241,2/21/2020,152463,0.0,58.0,1,12,Basic,1.0,0,1.0,405.51
1242,2/21/2020,152464,0.0,44.0,0,14,Basic,2.0,0,1.0,2903.28
1243,2/21/2020,152465,0.0,71.0,1,40,Gold,0.0,0,0.0,2706.14
1244,2/21/2020,152466,0.0,15.0,0,22,Basic,3.0,0,1.0,330.61
1245,2/22/2020,152467,0.0,50.0,1,5,Basic,,0,1.0,1640.63
1246,2/22/2020,152468,0.0,29.0,1,8,Platinum,0.0,2,0.0,781.71
1247,2/23/2020,152469,0.0,61.0,0,22,Missing,0.0,0,1.0,2919.78
1248,2/23/2020,152470,1.0,50.0,0,13,Basic,1.0,1,1.0,1829.21
1249,2/24/2020,152471,1.0,67.0,1,3,Basic,3.0,0,0.0,166.09
1250,2/24/2020,152472,1.0,66.0,0,48,Basic,0.0,2,0.0,1272.77
1251,2/24/2020,152473,1.0,47.0,0,37,Platinum,0.0,0,0.0,2633.65
1252,2/24/2020,152474,1.0,16.0,0,41,Basic,0.0,0,0.0,795.97
1253,2/24/2020,152475,0.0,38.0,1,34,Basic,0.0,2,0.0,1060.68
1254,2/25/2020,152476,0.0,62.0,0,30,Platinum,0.0,0,1.0,1401.41
1255,2/25/2020,152477,1.0,40.0,1,9,Silver,0.0,0,1.0,966.13
1256,2/25/2020,152478,0.0,30.0,1,11,Basic,,0,0.0,2706.19
1257,2/26/2020,152479,0.0,22.0,0,23,Basic,1.0,2,1.0,1624.2
1258,2/26/2020,152480,0.0,36.0,1,30,Gold,2.0,2,0.0,203.83
1259,2/26/2020,152481,1.0,53.0,1,21,Platinum,0.0,0,1.0,1793.15
1260,2/26/2020,152482,1.0,,0,27,Silver,0.0,0,,269.06
1261,2/26/2020,152483,0.0,29.0,1,36,Missing,2.0,2,0.0,2580.54
1262,2/27/2020,152484,0.0,78.0,0,16,Basic,0.0,0,1.0,818.33
1263,2/28/2020,152485,1.0,53.0,1,30,Basic,0.0,0,1.0,2948.12
1264,2/28/2020,152486,0.0,26.0,1,29,Basic,0.0,1,0.0,131.54
1265,2/28/2020,152487,1.0,43.0,0,11,Silver,0.0,1,1.0,2902.45
1266,2/28/2020,152488,0.0,71.0,1,27,Platinum,0.0,0,1.0,1301.11
1267,2/28/2020,152489,0.0,75.0,0,19,Platinum,0.0,0,1.0,2740.01
1268,2/29/2020,152490,1.0,38.0,1,21,Silver,1.0,0,1.0,2813.89
1269,3/2/2020,152491,1.0,60.0,1,36,Gold,1.0,0,0.0,1142.85
1270,3/2/2020,152492,1.0,26.0,0,19,Silver,0.0,0,1.0,8.67
1271,3/3/2020,152493,1.0,76.0,1,18,Basic,2.0,0,0.0,2757.85
1272,3/4/2020,152494,1.0,32.0,1,16,Silver,1.0,0,1.0,2750.32
1273,3/4/2020,152495,0.0,51.0,0,1,Basic,0.0,2,1.0,2594.75
1274,3/4/2020,152496,0.0,,0,17,Basic,0.0,2,0.0,720.49
1275,3/5/2020,152497,1.0,61.0,0,15,Basic,,1,1.0,126.08
1276,3/5/2020,152498,0.0,66.0,0,36,Basic,0.0,0,,1610.44
1277,3/5/2020,152499,0.0,63.0,1,36,Basic,1.0,0,1.0,1462.64
1278,3/6/2020,152501,0.0,72.0,1,2,Gold,0.0,2,1.0,2906.76
1279,3/7/2020,152502,1.0,51.0,1,11,Basic,0.0,0,1.0,1100.58
1280,3/7/2020,152503,0.0,58.0,0,20,Basic,0.0,0,0.0,290.5
1281,3/7/2020,152504,1.0,19.0,1,22,Silver,1.0,2,1.0,1762.99
1282,3/7/2020,152505,1.0,59.0,0,28,Silver,2.0,0,1.0,1177.86
1283,3/7/2020,152506,0.0,43.0,1,37,Silver,0.0,0,1.0,501.28
1284,3/8/2020,152507,0.0,58.0,1,29,Platinum,2.0,1,1.0,508.39
1285,3/8/2020,152508,1.0,37.0,0,38,Silver,3.0,1,0.0,2480.31
1286,3/8/2020,152509,1.0,77.0,1,42,Silver,1.0,2,1.0,332.43
1287,3/9/2020,152510,0.0,40.0,0,7,Basic,0.0,0,1.0,902.85
1288,3/9/2020,152511,0.0,37.0,0,39,Silver,1.0,0,1.0,1383.85
1289,3/10/2020,152513,0.0,19.0,0,37,Platinum,0.0,0,0.0,
1290,3/10/2020,152514,0.0,39.0,0,13,Silver,2.0,2,1.0,810.56
1291,3/10/2020,152515,0.0,27.0,0,16,Silver,1.0,2,0.0,2957.04
1292,3/11/2020,152516,0.0,19.0,0,43,Gold,3.0,1,0.0,1101.86
1293,3/11/2020,152517,1.0,65.0,0,4,Basic,3.0,0,1.0,884.14
1294,3/13/2020,152519,1.0,19.0,0,48,Platinum,1.0,0,0.0,719.49
1295,3/13/2020,152520,1.0,16.0,0,23,Platinum,1.0,2,1.0,1222.43
1296,3/13/2020,152521,0.0,37.0,0,27,Silver,2.0,2,0.0,507.25
1297,3/13/2020,152522,0.0,30.0,1,42,Missing,0.0,0,0.0,2457.09
1298,3/14/2020,152523,0.0,34.0,0,16,Basic,0.0,1,0.0,2015.07
1299,3/15/2020,152524,1.0,57.0,1,30,Platinum,1.0,0,,57.81
1300,3/15/2020,152525,0.0,21.0,0,24,Basic,2.0,0,,2944.92
1301,3/17/2020,152526,1.0,17.0,0,48,Platinum,2.0,1,0.0,411.33
1302,3/17/2020,152527,1.0,60.0,0,9,Basic,2.0,0,1.0,2712.47
1303,3/17/2020,152528,1.0,76.0,0,32,Platinum,1.0,0,0.0,1133.76
1304,3/17/2020,152529,1.0,43.0,1,30,Platinum,2.0,0,1.0,828.36
1305,3/18/2020,152530,1.0,19.0,0,9,Silver,2.0,2,1.0,1035.28
1306,3/18/2020,152531,0.0,68.0,1,6,Missing,0.0,2,0.0,2420.7
1307,3/18/2020,152532,1.0,54.0,0,8,Basic,0.0,0,1.0,1012.36
1308,3/20/2020,152533,1.0,38.0,0,37,Silver,0.0,1,,774.74
1309,3/20/2020,152534,0.0,72.0,1,41,Missing,2.0,0,0.0,238.21
1310,3/20/2020,152535,1.0,32.0,1,3,Basic,3.0,0,0.0,2546.71
1311,3/20/2020,152537,0.0,52.0,0,34,Basic,0.0,1,1.0,2772.71
1312,3/21/2020,152538,1.0,38.0,0,46,Gold,2.0,0,1.0,1714.81
1313,3/21/2020,152539,1.0,65.0,0,18,Basic,0.0,0,,944.48
